
19-07-2017 16:50:48;4909605d48337b5a465cae577ed0325a;2.5
19-07-2017 16:56:31;218cc26b91af440a4dac6552ed950979;4
19-07-2017 17:24:05;37ad2d0a511cdc8fdc922540607488a5;1.5
19-07-2017 17:49:41;fbc3bf8d53b89d787d4d3285c226b12e;2
19-07-2017 17:51:18;c6ffe78e6880699c42f8efda6023e134;2.5
19-07-2017 18:09:46;7d1f466cf32ef3e3f176b192d28383d2;2.5
19-07-2017 18:20:06;7bfbedf0d2e8e3b917112bc28dd761a6;2.5
19-07-2017 18:29:12;bfe47a353d2389dffd60f4d0324b0bfc;3
19-07-2017 18:37:45;f308f0c8534ffe6eb1944b4eb96adaae;3.5
19-07-2017 18:40:03;ab0e2f511b857e4557f9c9333f251bb8;3
19-07-2017 18:41:06;e2edabb23a4726b7232bb51509e1191f;1.5
19-07-2017 18:44:56;f889848d9df1b25381a893d00267c6bd;4
19-07-2017 18:50:01;f0220678037552ff7bc106928540f5d4;1.5
19-07-2017 18:51:11;0d335b73f7a737b9c8877c99e49bef45;1.5
19-07-2017 18:51:54;cfb6e6fb62a14b3f36bc4d4334c3a1db;3
19-07-2017 18:52:17;5ef90829076af9f003df86d49ca679fc;3
19-07-2017 18:53:30;85a5249dc665b77006f18cf2093a8880;2.5
19-07-2017 18:55:13;bf0a182ed75f1ee87c49f584572a8794;2.5
19-07-2017 18:58:27;21d0c9bd295631c2d78dfa3413a2092c;3.5
19-07-2017 19:01:04;32229029d4582e7d784fa99cb0b97666;3.5
19-07-2017 19:04:57;824ceb842a34e5d90990f5e78bfde18b;2.5
19-07-2017 19:05:52;c9a4b50e384b4053e42fd7442d6fb437;2
19-07-2017 19:06:45;dc2f6beeaf345d3777bf686eb0d3e8aa;3
19-07-2017 19:07:50;d08b558e60ea16538efaf9627d76c8a3;4
19-07-2017 19:08:16;00b64ef5be88a1c182faa7f9b3daa6e4;2.5
19-07-2017 19:09:34;8fe5fc817f89b8ea56d369bb2fa6dd34;1.5
19-07-2017 22:23:10;9a84c7edc0c89d543999a7f3c1b48d64;2
20-07-2017 13:02:26;efa95221bb4df7625e7f41aafdb82722;2.5
20-07-2017 13:05:47;9ff59a985fd6249f13f8ef6d48984ddc;2
20-07-2017 13:08:54;f3352e5894321658838ee7dd52a4f506;4
20-07-2017 13:14:49;c23420346da185a6b943c098a474ee66;4
20-07-2017 14:06:22;c6b7b9dce5ac0944cff7bb3365dcbe05;3
26-07-2017 14:02:19;9137d6c3e2ae91359c059e14c375ea4e;3
28-07-2017 13:02:26;42e3ade0d97c0e9679c3ace470828875;3
28-07-2017 13:26:09;e54eb95b6d5aa870a779536b86138d26;2
28-07-2017 13:46:59;5f9ae8af2430bd0b49f7d06f915486b7;3.5
28-07-2017 13:47:19;34f6016856ef957282116a9943dc0352;3.5
28-07-2017 13:47:50;e821274d2678315043988a8c4e81af9c;3
28-07-2017 13:48:11;66b85f9e8643c96d24a3786e8d1bc315;2
28-07-2017 13:50:19;df2c1af4db8fb45a7f03cc943b36f540;3
28-07-2017 15:02:00;4ab52e471cbaccce37ce6975b9eadf65;1.5
28-07-2017 15:31:21;ea5349771243345a9c9fc80cb7a1cc9a;2.5
28-07-2017 15:48:22;227f4a15645cec9ed253885d9161f36c;2
28-07-2017 15:53:17;28bc1658a5bef15de2beb5b381a3eab1;3
28-07-2017 15:56:06;4050d75c220f6e60c1541d8c19ea075c;2
28-07-2017 16:02:08;c874a9be07c7d4333c1f1b61fdd54488;4.5
28-07-2017 16:04:23;9e71f94387f856f10c6b08fba8f41389;4.5
31-07-2017 15:29:46;6dc61bf26414e3e2956205ca5c0a432e;2.5
31-07-2017 15:31:31;47e4c668ddd23927c17d64da8ac1dae2;2
31-07-2017 16:31:25;becd169d5b0d2f9885bd87593b572a26;1
31-07-2017 16:50:38;133e1b1c2f8f324a4943e2c5e1b75ad8;3.5
31-07-2017 16:52:58;50af083abbe9129d3d82d470649486a6;3.5
31-07-2017 17:19:47;3f7d3a39c9b62f51e595b56111c58693;3
31-07-2017 17:22:19;d4f4bf12f8aa98ca2baeb75bbea692ae;4
31-07-2017 18:09:48;7c47b59111567021a223396157e9c809;3
31-07-2017 19:41:29;42a0387f1fc4471844cff68263c62f6d;1.5
31-07-2017 19:42:41;892c2fbb4bc16d4e908c2368ea859ab7;4
01-08-2017 08:31:10;92f1a16d6d8d1d4ceccb3743ef4d5ec8;4
01-08-2017 08:31:42;903f119bb34506a9a200cbf0e34d9bc6;1.5
01-08-2017 12:34:31;57c2f0215e482d48093c4055cebb6b54;1.5
01-08-2017 13:55:41;46e3a2d8a6d2ff3fe9c58ca79b522689;4
01-08-2017 15:37:57;6712d5d88421569090fe0341bdbaa153;2
01-08-2017 15:50:28;881193779e2b54c5d934d2547cf2d552;2.5
01-08-2017 16:54:55;d2420a3d33e9a1b061577fd55097b598;1
01-08-2017 19:29:37;c91794e9864916771af42850b3964b1f;3
02-08-2017 11:10:54;71246748f14d074498b3413de4a2bf61;1
02-08-2017 11:28:24;c9a3d44529e5691c6a0982894045454b;3
02-08-2017 11:37:16;aa4328d6cfd3b63dd7a105bfcdf2b77f;2
02-08-2017 11:38:12;3619ce5e2cd57b1a6f0d7e6a9d40307f;2
02-08-2017 13:58:22;138fab3b7a6c5e40a3d761ac97545eb5;2.5
04-08-2017 03:14:31;76684aee26915484c08528ae1fc9997b;4.5
04-08-2017 05:05:48;c00b1344cef0e6085dc8adc75ae34f07;3
04-08-2017 06:11:27;1f104054ef1b3afde466edc2f8ecea30;3.5
04-08-2017 06:19:50;1f9b6e8a1eb683030170c2f77e70cffd;3
04-08-2017 07:05:11;4d7d7ee17b380b68646e84541dcfeb90;2.5
04-08-2017 07:49:14;9e2070a5d2420fa85782e4e80006ab38;3.5
04-08-2017 10:03:34;720b194a65a909a85e66e6d241c76b63;2.5
04-08-2017 10:25:56;f4830b6a0c309baf00f254f4cead2b7e;3.5
04-08-2017 10:56:07;1ba533bfb008f500f8fe7e4d0ab28cb6;2.5
04-08-2017 11:17:54;ac1166e03d2653d4ea39ed62952eb71b;1.5
04-08-2017 12:17:18;3c0fe30365228e2f721f08dd8136ace0;4
04-08-2017 12:23:55;f884e38abc0e4bfdb04d79727c1166ca;1
04-08-2017 12:25:00;3de154ef29b97247cb97a8c66b117a0b;2
04-08-2017 13:20:10;7845dc0e48199f536890fe6fe5ebebcf;3
04-08-2017 13:30:39;330173bc2619940f8e08fcb7b65f84f0;1
04-08-2017 13:42:28;de6b81e1a7932fbfe0cbc1b1b662aaca;1
04-08-2017 14:15:12;85b240bca202e1fec440687ecade3f4a;3
04-08-2017 14:20:57;e3c8256f089128ff5071f9db3312fafa;3
04-08-2017 14:31:27;4c435873e8c2d793f5adda5d05b08aa6;3
04-08-2017 14:47:55;0eb408665f76828f4f989309dac099f6;2.5
04-08-2017 15:15:21;38542a9a0c081219e380576cc3f8e49a;1.5
04-08-2017 15:23:33;c7cd6b90f31072c33f09f6533fdf0bb5;2.5
04-08-2017 15:24:57;4bd9525cb4e790fb3eec8b9cd097fa75;4
04-08-2017 15:36:00;ad7bce29d12b5f14ef3c1c5258f9d5f2;1.5
04-08-2017 16:07:27;32d846b1bb2c248ca3f9b4491725b6d1;5
04-08-2017 16:12:29;1f1acc8d05f04d819458ca11351adc0d;4
04-08-2017 17:18:50;0af08f8e0e8a83806fa4529339e59cbd;2.5
04-08-2017 18:09:58;ba180de315258f654b51e10afff9d8e2;2.5
04-08-2017 18:11:53;8ed43a5accfa41ed0f383a45173295af;1.5
04-08-2017 19:13:46;b339d0616115d4b05038aabae0310438;2
04-08-2017 19:16:57;99d6c0dd71d384bf0e49e9490d57ecba;1
04-08-2017 19:20:59;e009fe31c8fdaa1f12325824359290b2;1.5
04-08-2017 19:26:00;5b1616246bed326ebbe7a0653f54132a;2.5
04-08-2017 19:54:43;d974fc4ebcc80563a3723b69e0202af7;4
04-08-2017 20:25:59;7b7ec31053d286c477170d3a9280355b;3
04-08-2017 21:38:50;c5d542367e071a23c05e9b97bad3d25f;3
04-08-2017 21:41:46;a55f72c3b9332b039afb8a3bab3ff3d0;2.5
04-08-2017 22:20:22;9ec1059c326de92068f56eda3768e1cc;1
04-08-2017 22:30:06;94b001a67cd4cd8fd9a43e7739a29ad9;5
04-08-2017 22:35:13;1998e614a1ce48fa591917a16ec0d916;3.5
04-08-2017 23:06:09;260b96d33188aad449348f9af1e93cde;3
04-08-2017 23:11:47;79afb22c6278f8e5a270236d879161d8;3.5
05-08-2017 01:40:58;d0e61e7fd2a0b45ccc14b9cd439579b7;1.5
05-08-2017 03:29:06;0a1692246045a030c5c4329d508080ee;2
05-08-2017 04:43:31;6a4b3e257b4ad75667fda7c6d3ae4d19;2
05-08-2017 05:16:38;aa52a2bf67b719e18bab559ce045cd9a;2
05-08-2017 06:18:00;36ac2057bf7c241b6915e0896e85dd59;3.5
05-08-2017 07:48:32;a81289fddd02265180c22a4a135ce270;2
05-08-2017 07:58:55;75a0e73e1944c0520181cb8ad0ca5197;2.5
05-08-2017 08:39:18;64db2785827b6394957193e4f9f2eca5;4
05-08-2017 09:04:24;165433f88dadc62d9ddd2bf46b6cc265;2.5
05-08-2017 09:14:38;37ef473cae778e6133b83507de92e4ae;3
05-08-2017 09:20:53;7f5411dbf363ad25df0fa93967485eff;4
05-08-2017 09:54:40;07f970e4dd6748a3da3a917d563bb709;4.5
05-08-2017 11:04:01;8013f2e04375a8fa269c5c605712f7a8;3
05-08-2017 11:29:36;c4f7a942a95238ad10ff9ed8c177445c;2.5
05-08-2017 12:33:29;aa98aea50270f934dce034300865f307;3
05-08-2017 13:02:19;31f355a69e3307a8c02b8d9106d5a4a2;3
05-08-2017 13:59:40;9c942a74490906cf423b6becebb4d76f;4
05-08-2017 14:03:47;ce1b796869aa777997e1582d432b298b;3
05-08-2017 16:33:28;60b2d18c571fc41336fcaf7a67b02eba;3.5
05-08-2017 17:19:32;8a2ad3a53d64e7a66515bd8474b87e47;1
05-08-2017 18:56:03;c67aa3bfafa4fd9f8eef9fe23c9759fd;3
05-08-2017 18:56:23;070593a08b1e1e19b6541b13b23017e7;5
05-08-2017 19:14:31;307f5e400b569374468f2720960acb25;2.5
05-08-2017 20:17:48;716149c9006065762ea9ab8bec550248;1.5
05-08-2017 20:47:25;8f799f888f36c6cb43152497a9c18c72;3.5
05-08-2017 21:05:46;c7e2414350d1a99395a8aa3aa6d61b8c;2
05-08-2017 21:35:07;a95b05658373b2e5d37b80b70fb9ba5b;4
05-08-2017 21:46:05;01a26238c1c83cb9feb3fe163b340f12;1.5
05-08-2017 21:53:33;3f602dee30cc27238dc4c7247ef12365;1
05-08-2017 22:02:59;087e7695ae84e9f04f15619953275066;3.5
05-08-2017 22:35:09;d9cb414c58a6c05c4719403b5fb94846;2.5
06-08-2017 00:06:57;367949cda71c89e62f87f5953c37eeef;2.5
06-08-2017 01:48:52;d5405e268547e27206f41f08e64208e2;3
06-08-2017 02:39:32;712647ce535f52292abbad13353c25fa;2.5
06-08-2017 06:47:21;b2b11c272e1371fe899976220de20d87;2.5
06-08-2017 07:10:03;628299b76443914fbb0a3382747f7ad3;4
06-08-2017 08:25:43;43ad1fbb388bf7adbf8acb04d28569c0;4.5
06-08-2017 09:51:39;f95cbf3c581f8ae5c141f2a23e149f68;4
06-08-2017 10:29:04;91f76e6f5228552448dfc65ad7fa641e;3.5
06-08-2017 11:00:33;932f4e2cc5fbf38a5aae7aa3ef286199;1
06-08-2017 11:26:37;56e2cd27825b758e4c1475644141693b;3.5
06-08-2017 13:55:26;b377b9f7c064f610e2e53e15c8cca212;3.5
06-08-2017 14:30:20;45a05a6ade59bbcd7c02f9aa92e0c466;2
06-08-2017 15:34:07;70212fb301c4b6f21bf3c6129a8c3d9b;4
06-08-2017 16:39:06;491c9fff5ef11272967cead3c8bcf559;3.5
06-08-2017 16:49:05;6a4f7fc6556221c81c4da04d0c91e609;3.5
06-08-2017 17:00:04;db9911c2b97d8af1f637a10033ad359d;3
06-08-2017 17:13:16;29075af0191d5c9da82e11247f3c4434;3
06-08-2017 17:21:07;a761fd55d6bc060f200ecf84ed525a4a;2.5
06-08-2017 17:41:28;389ab6ba4b95a92521330de0ee20ba24;3.5
06-08-2017 19:56:06;5f31718ee7f4f8122931729713a6e1ba;3
06-08-2017 20:08:22;a1a3de7a291c65cda5d835e118e70299;2.5
06-08-2017 20:14:18;b06daa10998379d45818ec1cf848a800;2.5
06-08-2017 20:27:01;2e9174319705220bd749fadf68525b56;2
06-08-2017 22:27:34;cd1bc9cc36cd232e821a4ad66d9e4aee;2.5
06-08-2017 22:38:46;63e6b46de70d85315be43427753cedb3;3
06-08-2017 22:46:10;bdcae9ed9bdf045c42cdeec18961af92;2
06-08-2017 23:33:28;527b16eae30a6238a0125cf564c06086;4.5
07-08-2017 00:24:48;af540aa1791f0a8d6be55b529a7666ce;3.5
07-08-2017 00:39:34;14567e026cfcaa66506d9a258f67dae7;2
07-08-2017 08:48:11;ac2a514b389c865b8be38f41c2ddbb5c;3.5
07-08-2017 09:01:29;4e91988209f11bbafb4ff3d0e8e732e4;1.5
07-08-2017 09:22:45;7bfe31e26b9752887b085950cf079d7b;3
07-08-2017 09:57:11;12933de6c1589f886e033c05a0aa1b71;3
07-08-2017 10:31:34;af5fc46b56a1b4f93da464389f071119;2
07-08-2017 10:33:48;f73b6c1f1de643f9ec709391571d755c;3.5
07-08-2017 10:35:47;ffb9efd9c8abb44ac99cfe1e047b6be6;1
07-08-2017 10:48:25;5bce49d4451ece1faec79a891ef80eac;1.5
07-08-2017 10:57:41;7997976807d2742ffc4980d698a424ce;2
07-08-2017 11:10:24;441cfa88f6f49d1121c05c91ae33c578;2.5
07-08-2017 15:11:09;5f1ca349495315cbff392701a02ec1e5;3.5
07-08-2017 15:45:01;5231afc9c18a0a9ce41c404239b2c42c;1.5
07-08-2017 16:07:35;83d4016d12d02da5a57811691c586a91;4
07-08-2017 16:11:45;2faf567469e790217b4db7b1df421fc3;1.5
07-08-2017 16:11:56;00b7075790515c6747dad2438274fc9e;1.5
07-08-2017 16:41:06;92ad2fa2aa58d410567312c0027f5ffd;2.5
07-08-2017 16:46:25;f67796976cbc60a79e8937499afe6305;2
07-08-2017 18:57:25;dddf06ca1670a06f75d4fde779ef92cc;4.5
07-08-2017 19:01:27;11c6f68270a4f1d78fb998bff568e4b8;4.5
07-08-2017 19:32:41;b49409f37f0ca6a1089ceb3a041f452d;3
07-08-2017 19:44:33;f043c127e0ee0e3e8902321dbe20e679;3.5
07-08-2017 20:05:57;c6fad75fd60cf5565453a0e620259521;1.5
07-08-2017 20:36:06;d582d0c1e85f5939bee89c78c1fad981;3
07-08-2017 20:51:12;f69ab160c48c2bc5b6cc1f2aec1c2d59;2.5
07-08-2017 20:56:35;ade2f8284c43857d2bf04f5c2c8e571d;3.5
07-08-2017 21:07:32;48a35e1786a00004e1b4a44180273adc;2
07-08-2017 21:17:19;3b13430b678967c091a4fb0beec42d36;2.5
07-08-2017 21:52:09;b74c29d067750ffaefe9361afd374636;4.5
07-08-2017 22:11:31;ddeb72f450b1aefbf3fab316f0f78592;2.5
07-08-2017 22:34:01;4ab4254d129db804913c280edfe208be;3
07-08-2017 22:38:29;5c8d0da25e90cda87797e2b29b6a46a2;3
07-08-2017 22:43:56;288f2b18375be86232f3a20452b28811;0.5
07-08-2017 23:51:40;e297f6f2df5849e7ef9af9a60a4219e8;1.5
07-08-2017 23:56:40;056372564ba1bf36db87b1c3e6534dea;3
08-08-2017 00:49:11;c3800094c01352699e0fa9fd8401f8f2;1.5
08-08-2017 00:49:51;6033a36a716a98ba684e54dfe69a8710;3.5
08-08-2017 01:20:11;c2d459f8d9a7c1a2e07cfd55f1b6bfa6;3.5
08-08-2017 02:50:46;1fa82896daeb257544f184a11bdca92b;1.5
08-08-2017 06:12:24;c1a6bd06a5b279da1e5b19f8635580c7;3
08-08-2017 06:32:06;3873decc17ee60978dc69fc1161622c2;4
08-08-2017 07:08:25;094631199712a5a2c6808e9aef66462c;3
08-08-2017 07:10:42;4e110b27c647258540d57657f475eb87;4
08-08-2017 07:53:42;248d8f51037ee7607cf553619ae1b4a7;1.5
08-08-2017 08:23:38;faae8ae11cdd3c112019de4d34b5c747;2
08-08-2017 08:42:18;c6f14079e4e415c15d4c9d59602bc0d9;2.5
08-08-2017 09:14:44;9cce210c29668768878e46252ecde701;4
08-08-2017 10:38:28;c3fe1841b4e9d1c438953c5415f52951;2
08-08-2017 10:54:50;ddaaed59f136a06ca3856b72a78d53ad;2.5
08-08-2017 11:36:16;750f2618ae0a8c35d5ed05de6458e00b;1.5
08-08-2017 11:54:24;03949dc681666ef1a32e0a4431c76847;3.5
08-08-2017 12:15:44;d6cf07f826a7c090a1046d95030f4665;3
08-08-2017 12:39:54;123afed2d1d4d8e69d0bc50dfa509fd7;2.5
08-08-2017 13:34:24;c4380edf69f3e954d6e1d32e73378437;1.5
08-08-2017 13:36:11;3a0473bc5e57c1fea881950fb7acee73;2.5
08-08-2017 14:33:01;244b8fbc5d2c622e35de4732fbced3d3;2
08-08-2017 14:37:29;90a8a5915bd4c107c3eab0764c9e62ed;2.5
08-08-2017 15:28:31;7f3060f90be627b5bf35f88b93a7f844;4.5
08-08-2017 15:38:56;9894932be5997d49c0c528fda70d315e;4
08-08-2017 15:41:42;f950e48b7ff5cf2fa25c30c67dfa06ca;3
08-08-2017 15:50:05;f1034129016a69a88b34d018dd0271ec;1.5
08-08-2017 15:57:36;b6fbba9ef1c2e276e0addab8d147aca4;2
08-08-2017 16:01:15;876828e5bd9d380e71de555ab08640e7;2
08-08-2017 16:02:10;f3c2119fa94ecd33455c67b4ba547e71;2
08-08-2017 16:17:40;caa0f9e5d17861847b1de41fdc558afc;1.5
08-08-2017 17:34:58;ae346519619bb6e8a0f18adad831c8d3;3.5
08-08-2017 17:37:22;d1d8c7c0645c052650a1a20c5aeeade6;1.5
08-08-2017 17:39:18;2b363b6a48e0a7149bb44d548f858fb1;4.5
08-08-2017 17:40:29;cd56988c92d8568cd84f91e84e9e3da9;4.5
08-08-2017 17:58:55;efce8cd4e5fc50d24c8a4def029f3a89;3.5
08-08-2017 18:29:30;da05bb59a17922bcb67f8a98fc8f2f06;3
08-08-2017 18:35:07;38e714bc2586b8ecabdef39fdedf9536;4
08-08-2017 18:48:04;f88b6cb8c7bc01ab3572fb9f512a1660;4.5
08-08-2017 18:49:25;1fb2251919c4c168a6f3f656181c51fe;1.5
08-08-2017 20:55:25;d9732e6685355ca4fca782be55f14dd1;0.5
08-08-2017 21:09:44;ca7edfff70919d222ab5dc02f658c159;2.5
08-08-2017 21:17:44;98523669d1d03fe07e6d043c0c5cecbc;2
08-08-2017 23:26:46;44c543c388aee745f7ceecad1ee37297;3
09-08-2017 02:05:12;bd8a6c4c055b211c75970b88392bb046;4.5
09-08-2017 05:13:48;f0a3226d672c1b8b9d84ac56eab7af9f;3.5
09-08-2017 06:16:55;558d5f90699ff38ef3a270625b3620fa;2.5
09-08-2017 06:49:05;0c103cf0e5a98370f3326c73066c09f3;2.5
09-08-2017 06:52:43;68f8f9549468b25ea920482a917e5341;3
09-08-2017 07:14:34;9809b56ba42eded2314b1ebaa45c0bb9;3
09-08-2017 08:13:17;80e794331a55e9eba452005347b2e5c8;3.5
09-08-2017 08:52:14;d9a376f07f3e76f436feb44ddc5c816b;1.5
09-08-2017 09:17:52;bffefab2a5890f5e4a0ab346f858c93d;3
09-08-2017 09:56:38;1e68d0c3a58e4d1fd32c3348618b58fa;2
09-08-2017 10:13:50;3dca0a2ca7f28a294852ba1aa2cf98bd;3.5
09-08-2017 10:23:44;ee32364fac5b10729cdbeeb8726fd99e;4
09-08-2017 10:34:42;0de1c83d0eeb42690b6d49f7e85fe55a;3
09-08-2017 10:44:00;894a29031a8e6bf01884d226b44be341;1.5
09-08-2017 10:48:58;68e0519a94778da21fb0b23524a64a7c;2
09-08-2017 11:00:31;501b65ccb74bee0fd7155dcba91615a9;3
09-08-2017 11:48:34;2e0f49f747e3252d8c77198fa36d4fa3;3.5
09-08-2017 11:53:12;635741863a1c24be64699a42dd032333;3
09-08-2017 12:09:35;fbdb720c741d388b49ac84100bad88d9;4
09-08-2017 12:16:53;59190f12a9544cdbcc2813900f3a7c87;4
09-08-2017 13:11:36;6a4277554731cf614274794311d1ad17;3.5
09-08-2017 13:15:32;127bff167ee9d77997e4412a01daaff0;3
09-08-2017 13:30:14;bf04554d315b560fbfb79d095a499bd8;1
09-08-2017 13:57:07;6010cd598f88079867063aff12b87412;3.5
09-08-2017 14:47:56;aab43d42bae63dad249ed3f0953861ef;3
09-08-2017 16:20:06;a4928ff32f1d4e418abcd7581b8fd0b8;3
09-08-2017 16:56:35;cc8a3bd068438ea9aad7966a880a044a;4
09-08-2017 17:13:39;10338a66ccbaf213991d0c06a5832106;3
09-08-2017 17:14:36;00c9b7978519e97378ab0236d5559ac1;5
09-08-2017 19:55:05;5e6971cd1d89e712882dff254fbdda47;3.5
09-08-2017 20:55:17;1eff6a9a3a74617e0c7ef2b40a96c903;3.5
09-08-2017 21:20:19;2f523f1d3bc755fe9133395b4686024b;2.5
09-08-2017 21:22:19;8c3bc6624f671b6415c35a535fcf8a29;1
09-08-2017 21:23:54;5528a6016ca640acc11997522208e737;3.5
09-08-2017 21:27:47;a757ed7423a88991534d9693058525ed;4.5
09-08-2017 22:04:44;0159a329dd4cde47162a5654195a1b9e;2.5
09-08-2017 23:30:30;c88961e3bbd6c6df1f2afcecec127b11;2
09-08-2017 23:56:55;b7062196745612e32b876fc840def083;1.5
10-08-2017 00:12:59;dea5ea3f6b8048a7b29490114418bb5a;3
10-08-2017 04:28:50;e4b902493a0eddf840d70f32f1b50060;4
10-08-2017 08:41:36;e8400e8100d0668a4a0562ad778e6135;2
10-08-2017 08:54:54;f2a24ebbca4baea594cd34eebdbe523f;2.5
10-08-2017 09:53:16;b20253ae630c9c6c9a0025d7c0db9830;2
10-08-2017 10:17:46;c8714a956ef4a4ffdceaf607c96a2408;1
10-08-2017 10:18:51;2acb6341bd84d27061fffa83a469875b;1.5
10-08-2017 10:39:34;5d82ad1fc7776126184a73d393d628ca;2.5
10-08-2017 11:04:53;fd04e5523500e1b32aab1b801cdad82d;2
10-08-2017 12:32:37;782737ba0add04a563cb4e2b97dd935a;2
10-08-2017 12:54:50;44ffb39f45e82afd4dd34f08695a9cc7;4
10-08-2017 14:26:47;3e95b844af93d8c2c38089567e393f85;1.5
10-08-2017 14:29:52;fa554ea33294a70567451b43e9fc7a72;3
10-08-2017 14:36:32;e7aced1d2a59cccba73ecf4379e86ed4;4.5
10-08-2017 16:55:05;2a59dfb7c3d566faedb7c8489e5ae4ff;2
10-08-2017 18:58:09;68411471b430ada03146bc6dff6ebca7;3.5
10-08-2017 19:22:53;30ad926fb33a22d0e8f2f66f70d47f9b;4
10-08-2017 20:01:36;197c1518580873be2707390a22646712;2.5
10-08-2017 21:05:14;9374620e9a36d96b5f039faabcf95a4a;2
10-08-2017 22:54:46;103db067927a1e845d33d978f12fd564;2.5
10-08-2017 22:56:48;bfd72990cf7300cea67ff29f25ed5390;2.5
10-08-2017 23:46:08;ab56793bd4b3d49313bbbf9e03fee37e;4
11-08-2017 00:25:12;0e4e41395fe35eb49ac5ad2ee67e1908;4
11-08-2017 04:57:15;08ceb8eda7dfcd177235cd9af98c4a62;3.5
11-08-2017 05:01:54;b3db18437d81a1736160d6069f39d29b;2.5
11-08-2017 05:49:48;d162cd960211358644c7017832fa5bdf;3
11-08-2017 06:02:30;6c4f4820fdf1dd911765c9023b1a9399;2
11-08-2017 06:39:49;cf33958080c796e8db04a15925b07553;3
11-08-2017 08:35:52;a527e20d90e049a9bdce26cd10409e97;2.5
11-08-2017 08:36:36;0d30d3e2210ea12aad5267e09f8d0c2c;4.5
11-08-2017 09:52:16;6376376fc153a9d2166a45118c3d5213;3.5
11-08-2017 10:05:54;e835a2d3c9ee8e97ae9c9a8d742d21c1;2
11-08-2017 10:47:30;4c0f312ae18fcea9b7c6cf74bf63dc9a;3
11-08-2017 12:18:07;e30ca73b78150efaee340789a3607d67;2.5
11-08-2017 12:48:12;0aef449739976a1e9c9c88b46b394cca;3
11-08-2017 12:51:41;681903d70f5721619dec4173fa5bedd7;4
11-08-2017 13:32:58;33215dfac208e7a43a20883ddc84163f;2
11-08-2017 13:53:59;0025ae9505552900f817c9b8d7b970b8;3.5
11-08-2017 14:23:34;221652411256066dd3189b260a641f05;2
11-08-2017 15:03:48;e53d3aed0d78d949c808a277b1b5c4a0;1.5
11-08-2017 15:37:11;4da0891a750df058bcf3c4d3f5e0ed98;4
11-08-2017 16:20:06;a24041921e71393ca62f71d2ee4e11cf;2.5
11-08-2017 16:20:24;f4ca379d7a69687e17959e5b3fc77ffc;2.5
11-08-2017 16:32:51;4fe1b71828ff3374c9d58c2c80eb225b;3.5
11-08-2017 17:08:09;8c8a5215bfc4fad3aabcad81b1657999;1.5
11-08-2017 17:16:12;5d7cdecfa106822ee0944ad04d2f9afb;3.5
11-08-2017 17:53:02;ee7f7f8a7c2804c8a96c6bbc7e46f7ee;3
11-08-2017 19:27:21;3b209416c0b9d92fc546e1cfbf1dcc7a;4
11-08-2017 20:07:00;af689614749b022b1b0de6deb5189f5e;3
11-08-2017 21:07:40;60207b91ed9608c9fb35a21e70c2edf2;2
